KAF7411105.1,Vvulg1g00010
KAF7383431.1,Vvulg17g01020
KAF7383431.1,Vvulg17g01020
KAF7383432.1,Vvulg17g01021
KAF7383432.1,Vvulg17g01021
KAF7383433.1,Vvulg17g01030
KAF7383433.1,Vvulg17g01030
KAF7383433.1,Vvulg17g01030
KAF7383433.1,Vvulg17g01030
KAF7383433.1,Vvulg17g01030
KAF7383433.1,Vvulg17g01030
KAF7383434.1,Vvulg17g01040
KAF7383434.1,Vvulg17g01040
KAF7383435.1,Vvulg17g01060
KAF7383435.1,Vvulg17g01060
KAF7383436.1,Vvulg17g01070
KAF7383437.1,Vvulg17g01080
KAF7383438.1,Vvulg17g01100
KAF7383438.1,Vvulg17g01100
KAF7383438.1,Vvulg17g01100
KAF7383438.1,Vvulg17g01100
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383439.1,Vvulg17g01110
KAF7383440.1,Vvulg17g01120
KAF7383440.1,Vvulg17g01120
KAF7383440.1,Vvulg17g01120
KAF7383440.1,Vvulg17g01120
KAF7383440.1,Vvulg17g01120
KAF7383440.1,Vvulg17g01120
KAF7383441.1,Vvulg17g01150
KAF7383441.1,Vvulg17g01150
KAF7383441.1,Vvulg17g01150
KAF7383442.1,Vvulg17g01160
KAF7383442.1,Vvulg17g01160
KAF7383443.1,Vvulg17g01170
KAF7383443.1,Vvulg17g01170
KAF7383444.1,Vvulg17g01190
KAF7383444.1,Vvulg17g01190
KAF7383444.1,Vvulg17g01190
KAF7383445.1,Vvulg17g01220
KAF7383445.1,Vvulg17g01220
KAF7383445.1,Vvulg17g01220
KAF7383445.1,Vvulg17g01220
KAF7383446.1,Vvulg17g01230
KAF7383446.1,Vvulg17g01230
KAF7383446.1,Vvulg17g01230
KAF7383446.1,Vvulg17g01230
KAF7383446.1,Vvulg17g01230
KAF7383446.1,Vvulg17g01230
KAF7383446.1,Vvulg17g01230
KAF7383447.1,Vvulg17g01251
KAF7383447.1,Vvulg17g01251
KAF7383447.1,Vvulg17g01251
KAF7383448.1,Vvulg17g01242
KAF7383448.1,Vvulg17g01242
KAF7383449.1,Vvulg17g01250
KAF7383449.1,Vvulg17g01250
KAF7383450.1,Vvulg17g01260
KAF7383450.1,Vvulg17g01260
KAF7383450.1,Vvulg17g01260
KAF7383450.1,Vvulg17g01260
KAF7383450.1,Vvulg17g01260
KAF7383450.1,Vvulg17g01260
KAF7383450.1,Vvulg17g01260
KAF7383451.1,Vvulg17g01281
KAF7383451.1,Vvulg17g01281
KAF7383452.1,Vvulg17g01291
KAF7383452.1,Vvulg17g01291
KAF7383452.1,Vvulg17g01291
KAF7383453.1,Vvulg17g01301
KAF7383454.1,Vvulg17g01290
KAF7383454.1,Vvulg17g01290
KAF7383454.1,Vvulg17g01290
KAF7383455.1,Vvulg17g01320
KAF7383455.1,Vvulg17g01320
KAF7383455.1,Vvulg17g01320
KAF7383455.1,Vvulg17g01320
KAF7383455.1,Vvulg17g01320
KAF7383456.1,Vvulg17g01330
KAF7383456.1,Vvulg17g01330
KAF7383456.1,Vvulg17g01330
KAF7383456.1,Vvulg17g01330
KAF7383456.1,Vvulg17g01330
KAF7383456.1,Vvulg17g01330
KAF7383456.1,Vvulg17g01330
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383457.1,Vvulg17g01350
KAF7383458.1,Vvulg17g01360
KAF7383458.1,Vvulg17g01360
KAF7383458.1,Vvulg17g01360
KAF7383458.1,Vvulg17g01360
KAF7383458.1,Vvulg17g01360
KAF7383458.1,Vvulg17g01360
KAF7383458.1,Vvulg17g01360
KAF7383459.1,Vvulg17g01370
KAF7383459.1,Vvulg17g01370
KAF7383459.1,Vvulg17g01370
KAF7383459.1,Vvulg17g01370
KAF7383459.1,Vvulg17g01370
KAF7383459.1,Vvulg17g01370
KAF7383460.1,Vvulg17g01390
KAF7383460.1,Vvulg17g01390
KAF7383460.1,Vvulg17g01390
KAF7383460.1,Vvulg17g01390
KAF7383460.1,Vvulg17g01390
KAF7383461.1,Vvulg17g01400
KAF7383461.1,Vvulg17g01400
KAF7383461.1,Vvulg17g01400
KAF7383461.1,Vvulg17g01400
KAF7383461.1,Vvulg17g01400
KAF7383461.1,Vvulg17g01400
KAF7383461.1,Vvulg17g01400
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383462.1,Vvulg17g01420
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383463.1,Vvulg17g01440
KAF7383464.1,Vvulg17g01450
KAF7383464.1,Vvulg17g01450
KAF7383464.1,Vvulg17g01450
KAF7383464.1,Vvulg17g01450
KAF7383465.1,Vvulg17g01460
KAF7383465.1,Vvulg17g01460
KAF7383465.1,Vvulg17g01460
KAF7383465.1,Vvulg17g01460
KAF7383466.1,Vvulg17g01470
KAF7383466.1,Vvulg17g01470
KAF7383466.1,Vvulg17g01470
KAF7383466.1,Vvulg17g01470
KAF7383466.1,Vvulg17g01470
KAF7383466.1,Vvulg17g01470
KAF7383466.1,Vvulg17g01470
KAF7383466.1,Vvulg17g01470
KAF7383467.1,Vvulg17g01480
KAF7383467.1,Vvulg17g01480
KAF7383467.1,Vvulg17g01480
KAF7383468.1,Vvulg17g01490
KAF7383468.1,Vvulg17g01490
KAF7383468.1,Vvulg17g01490
KAF7383468.1,Vvulg17g01490
KAF7383468.1,Vvulg17g01490
KAF7383468.1,Vvulg17g01490
KAF7383468.1,Vvulg17g01490
KAF7383469.1,Vvulg17g01500
KAF7383469.1,Vvulg17g01500
KAF7383469.1,Vvulg17g01500
KAF7383470.1,Vvulg17g01510
KAF7383470.1,Vvulg17g01510
KAF7383470.1,Vvulg17g01510
KAF7383470.1,Vvulg17g01510
KAF7383470.1,Vvulg17g01510
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383471.1,Vvulg17g01520
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383472.1,Vvulg17g01540
KAF7383473.1,Vvulg17g01550
KAF7383473.1,Vvulg17g01550
KAF7383473.1,Vvulg17g01550
KAF7383473.1,Vvulg17g01550
KAF7383473.1,Vvulg17g01550
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383474.1,Vvulg17g01560
KAF7383475.1,Vvulg17g01570
KAF7383475.1,Vvulg17g01570
KAF7383475.1,Vvulg17g01570
KAF7383476.1,Vvulg17g01580
KAF7383476.1,Vvulg17g01580
KAF7383476.1,Vvulg17g01580
KAF7383477.1,Vvulg17g01590
KAF7383477.1,Vvulg17g01590
KAF7383477.1,Vvulg17g01590
KAF7383477.1,Vvulg17g01590
KAF7383478.1,Vvulg17g01600
KAF7383478.1,Vvulg17g01600
KAF7383478.1,Vvulg17g01600
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383479.1,Vvulg17g01610
KAF7383480.1,Vvulg17g01620
KAF7383480.1,Vvulg17g01620
KAF7383480.1,Vvulg17g01620
KAF7383480.1,Vvulg17g01620
KAF7383480.1,Vvulg17g01620
KAF7383481.1,Vvulg17g01630
KAF7383481.1,Vvulg17g01630
KAF7383481.1,Vvulg17g01630
KAF7383482.1,Vvulg17g01640
KAF7383482.1,Vvulg17g01640
KAF7383483.1,Vvulg17g01660
KAF7383483.1,Vvulg17g01660
KAF7383484.1,Vvulg17g01690
KAF7383484.1,Vvulg17g01690
KAF7383484.1,Vvulg17g01690
KAF7383485.1,Vvulg17g01700
KAF7383485.1,Vvulg17g01700
KAF7383485.1,Vvulg17g01700
KAF7383485.1,Vvulg17g01700
KAF7383486.1,Vvulg17g01710
KAF7383486.1,Vvulg17g01710
KAF7383486.1,Vvulg17g01710
KAF7383486.1,Vvulg17g01710
KAF7383486.1,Vvulg17g01710
KAF7383487.1,Vvulg17g01720
KAF7383487.1,Vvulg17g01720
KAF7383487.1,Vvulg17g01720
KAF7383487.1,Vvulg17g01720
KAF7383487.1,Vvulg17g01720
KAF7383487.1,Vvulg17g01720
KAF7383488.1,Vvulg17g01730
KAF7383488.1,Vvulg17g01730
KAF7383488.1,Vvulg17g01730
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383489.1,Vvulg17g01731
KAF7383490.1,Vvulg17g01740
KAF7383490.1,Vvulg17g01740
KAF7383490.1,Vvulg17g01740
KAF7383490.1,Vvulg17g01740
KAF7383490.1,Vvulg17g01740
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383491.1,Vvulg17g01760
KAF7383492.1,Vvulg17g01770
KAF7383492.1,Vvulg17g01770
KAF7383492.1,Vvulg17g01770
KAF7383492.1,Vvulg17g01770
KAF7383492.1,Vvulg17g01770
KAF7383492.1,Vvulg17g01770
KAF7383493.1,Vvulg17g01780
KAF7383493.1,Vvulg17g01780
KAF7383493.1,Vvulg17g01780
KAF7383493.1,Vvulg17g01780
KAF7383493.1,Vvulg17g01780
KAF7383493.1,Vvulg17g01780
KAF7383493.1,Vvulg17g01780
KAF7383493.1,Vvulg17g01780
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383494.1,Vvulg17g01790
KAF7383495.1,Vvulg17g01800
KAF7383495.1,Vvulg17g01800
KAF7383495.1,Vvulg17g01800
KAF7383495.1,Vvulg17g01800
KAF7383495.1,Vvulg17g01800
KAF7383495.1,Vvulg17g01800
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383496.1,Vvulg17g01810
KAF7383497.1,Vvulg17g01820
KAF7383497.1,Vvulg17g01820
KAF7383497.1,Vvulg17g01820
KAF7383497.1,Vvulg17g01820
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383498.1,Vvulg17g01830
KAF7383499.1,Vvulg17g01840
KAF7383499.1,Vvulg17g01840
KAF7383499.1,Vvulg17g01840
KAF7383499.1,Vvulg17g01840
KAF7383499.1,Vvulg17g01840
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383500.1,Vvulg17g01850
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383501.1,Vvulg17g01860
KAF7383502.1,Vvulg17g01870
KAF7383502.1,Vvulg17g01870
KAF7383502.1,Vvulg17g01870
KAF7383502.1,Vvulg17g01870
KAF7383502.1,Vvulg17g01870
KAF7383502.1,Vvulg17g01870
KAF7383502.1,Vvulg17g01870
KAF7383502.1,Vvulg17g01870
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383503.1,Vvulg17g01880
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383504.1,Vvulg17g01881
KAF7383505.1,Vvulg17g01890
KAF7383505.1,Vvulg17g01890
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383506.1,Vvulg17g01900
KAF7383507.1,Vvulg17g01910
KAF7383507.1,Vvulg17g01910
KAF7383507.1,Vvulg17g01910
KAF7383507.1,Vvulg17g01910
KAF7383507.1,Vvulg17g01910
KAF7383508.1,Vvulg17g01920
KAF7383508.1,Vvulg17g01920
KAF7383508.1,Vvulg17g01920
KAF7383508.1,Vvulg17g01920
KAF7383508.1,Vvulg17g01920
KAF7383509.1,Vvulg17g01930
KAF7383509.1,Vvulg17g01930
KAF7383509.1,Vvulg17g01930
KAF7383509.1,Vvulg17g01930
KAF7383509.1,Vvulg17g01930
KAF7383509.1,Vvulg17g01930
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383510.1,Vvulg17g01940
KAF7383511.1,Vvulg17g01950
KAF7383511.1,Vvulg17g01950
KAF7383511.1,Vvulg17g01950
KAF7383511.1,Vvulg17g01950
KAF7383511.1,Vvulg17g01950
KAF7383511.1,Vvulg17g01950
KAF7383512.1,Vvulg17g01960
KAF7383512.1,Vvulg17g01960
KAF7383512.1,Vvulg17g01960
KAF7383512.1,Vvulg17g01960
KAF7383513.1,Vvulg17g01961
KAF7383513.1,Vvulg17g01961
KAF7383513.1,Vvulg17g01961
KAF7383514.1,Vvulg17g01971
KAF7383515.1,Vvulg17g01970
KAF7383515.1,Vvulg17g01970
KAF7383515.1,Vvulg17g01970
KAF7383515.1,Vvulg17g01970
KAF7383516.1,Vvulg17g01980
KAF7383516.1,Vvulg17g01980
KAF7383516.1,Vvulg17g01980
KAF7383517.1,Vvulg17g01991
KAF7383517.1,Vvulg17g01991
KAF7383518.1,Vvulg17g01990
KAF7383519.1,Vvulg17g02000
KAF7383519.1,Vvulg17g02000
KAF7383519.1,Vvulg17g02000
KAF7383520.1,Vvulg17g02010
KAF7383520.1,Vvulg17g02010
KAF7383520.1,Vvulg17g02010
KAF7383521.1,Vvulg17g02020
KAF7383521.1,Vvulg17g02020
KAF7383521.1,Vvulg17g02020
KAF7383521.1,Vvulg17g02020
KAF7383521.1,Vvulg17g02020
KAF7383522.1,Vvulg17g02030
KAF7383522.1,Vvulg17g02030
KAF7383522.1,Vvulg17g02030
KAF7383522.1,Vvulg17g02030
KAF7383522.1,Vvulg17g02030
KAF7383522.1,Vvulg17g02030
KAF7383523.1,Vvulg17g02040
KAF7383523.1,Vvulg17g02040
KAF7383523.1,Vvulg17g02040
KAF7383523.1,Vvulg17g02040
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383524.1,Vvulg17g02050
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383525.1,Vvulg17g02070
KAF7383526.1,Vvulg17g02071
KAF7383526.1,Vvulg17g02071
KAF7383526.1,Vvulg17g02071
KAF7383527.1,Vvulg17g02080
KAF7383527.1,Vvulg17g02080
KAF7383527.1,Vvulg17g02080
KAF7383528.1,Vvulg17g02090
KAF7383528.1,Vvulg17g02090
KAF7383528.1,Vvulg17g02090
KAF7383528.1,Vvulg17g02090
KAF7383529.1,Vvulg17g02100
KAF7383529.1,Vvulg17g02100
KAF7383529.1,Vvulg17g02100
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383530.1,Vvulg17g02110
KAF7383531.1,Vvulg17g02120
KAF7383531.1,Vvulg17g02120
KAF7383531.1,Vvulg17g02120
KAF7383531.1,Vvulg17g02120
KAF7383531.1,Vvulg17g02120
KAF7383531.1,Vvulg17g02120
KAF7383532.1,Vvulg17g02130
KAF7383532.1,Vvulg17g02130
KAF7383532.1,Vvulg17g02130
KAF7383532.1,Vvulg17g02130
KAF7383532.1,Vvulg17g02130
KAF7383532.1,Vvulg17g02130
KAF7383532.1,Vvulg17g02130
KAF7383532.1,Vvulg17g02130
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383533.1,Vvulg17g02140
KAF7383534.1,Vvulg17g02141
KAF7383534.1,Vvulg17g02141
KAF7383534.1,Vvulg17g02141
KAF7383535.1,Vvulg17g02150
KAF7383535.1,Vvulg17g02150
KAF7383535.1,Vvulg17g02150
KAF7383535.1,Vvulg17g02150
KAF7383535.1,Vvulg17g02150
KAF7383535.1,Vvulg17g02150
KAF7383535.1,Vvulg17g02150
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383536.1,Vvulg17g02160
KAF7383537.1,Vvulg17g02181
KAF7383537.1,Vvulg17g02181
KAF7383537.1,Vvulg17g02181
KAF7383537.1,Vvulg17g02181
KAF7383537.1,Vvulg17g02181
KAF7383537.1,Vvulg17g02181
KAF7383538.1,Vvulg17g02170
KAF7383538.1,Vvulg17g02170
KAF7383538.1,Vvulg17g02170
KAF7383539.1,Vvulg17g02172
KAF7383539.1,Vvulg17g02172
KAF7383540.1,Vvulg17g02180
KAF7383540.1,Vvulg17g02180
KAF7383540.1,Vvulg17g02180
KAF7383540.1,Vvulg17g02180
KAF7383540.1,Vvulg17g02180
KAF7383540.1,Vvulg17g02180
KAF7383540.1,Vvulg17g02180
KAF7383541.1,Vvulg17g02190
KAF7383541.1,Vvulg17g02190
KAF7383542.1,Vvulg17g02200
KAF7383543.1,Vvulg17g02201
KAF7383543.1,Vvulg17g02201
KAF7383544.1,Vvulg17g02210
KAF7383544.1,Vvulg17g02210
KAF7383545.1,Vvulg17g02220
KAF7383545.1,Vvulg17g02220
KAF7383546.1,Vvulg17g02230
KAF7383546.1,Vvulg17g02230
KAF7383546.1,Vvulg17g02230
KAF7383546.1,Vvulg17g02230
KAF7383547.1,Vvulg17g02241
KAF7383547.1,Vvulg17g02241
KAF7383548.1,Vvulg17g02251
KAF7383548.1,Vvulg17g02251
KAF7383549.1,Vvulg17g02260
KAF7383549.1,Vvulg17g02260
KAF7383549.1,Vvulg17g02260
KAF7383549.1,Vvulg17g02260
KAF7383549.1,Vvulg17g02260
KAF7383550.1,Vvulg17g02270
KAF7383550.1,Vvulg17g02270
KAF7383550.1,Vvulg17g02270
KAF7383550.1,Vvulg17g02270
KAF7383551.1,Vvulg17g02290
KAF7383551.1,Vvulg17g02290
KAF7383552.1,Vvulg17g02310
KAF7383552.1,Vvulg17g02310
KAF7383552.1,Vvulg17g02310
KAF7383552.1,Vvulg17g02310
KAF7383552.1,Vvulg17g02310
KAF7383553.1,Vvulg17g02320
KAF7383553.1,Vvulg17g02320
KAF7383553.1,Vvulg17g02320
KAF7383553.1,Vvulg17g02320
KAF7383553.1,Vvulg17g02320
KAF7383554.1,Vvulg17g02330
KAF7383554.1,Vvulg17g02330
KAF7383555.1,Vvulg17g02340
KAF7383555.1,Vvulg17g02340
KAF7383555.1,Vvulg17g02340
KAF7383555.1,Vvulg17g02340
KAF7383555.1,Vvulg17g02340
KAF7383555.1,Vvulg17g02340
KAF7383555.1,Vvulg17g02340
KAF7383555.1,Vvulg17g02340
KAF7383556.1,Vvulg17g02350
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383557.1,Vvulg17g02360
KAF7383558.1,Vvulg17g02370
KAF7383558.1,Vvulg17g02370
KAF7383559.1,Vvulg17g02380
KAF7383560.1,Vvulg17g02390
KAF7383560.1,Vvulg17g02390
KAF7383560.1,Vvulg17g02390
KAF7383560.1,Vvulg17g02390
KAF7383561.1,Vvulg17g02391
KAF7383561.1,Vvulg17g02391
KAF7383561.1,Vvulg17g02391
KAF7383561.1,Vvulg17g02391
KAF7383562.1,Vvulg17g02401
